name,placeId,taking_students,notes
Moving Mountains Counseling,ChIJq8MZX9tVdFMR28cwEJfglD0,,
Murray Psychology,ChIJuRXRwjojoFMRMZy0xZFqy_I,,
Murray Silver Counselling Ltd,ChIJUfx8dbWHblMRfUbhMMuGDpc,,
Muscle Elements Health & Wellness.,ChIJubDXS5g9oFMRP1L1IRyBsHM,,
MVMT Physio & Chiro,ChIJe0vgFOEloFMRnSvQUMoVdXg,,
My Harmony Wellness MH,ChIJJVBnojEtE1MRIdWKnePCsHY,,
mY PSYCHOLOGIST,ChIJ3VOtVoU3zI0RoweCmaaaFEA,,
Myriad Psychology Ctr Inc,ChIJl5mmGoNAcVMRdbERriaIS-c,,
Nadine Braun Psychology Inc.,ChIJQetIFlQsE1MRYqZF5C6CGPQ,,
Nadine Lepage Counselling,ChIJq_V0diItE1MR0QixWpmSKgY,,
Namaste Wellness and Day Spa Inc.,ChIJtxmTWbgXoFMR1SyFMm3QMAY,,
Nancy Ann Fowler & Associates,ChIJgfOYB51AcVMRcDrjhjBn7Dw,,
Naomi Ezinga Life Coach with EFT and Reiki,ChIJXx4JIsy7ClMRz8X6B3y843E,,
Natasha Hammond - Discovery Psychology,ChIJjZ5LqalRdFMRCnw2Sxle2OY,,
Native Counselling Services Of Alberta,ChIJvc_iI8yHblMRVZPTOITZAqw,,
Native Counselling Services Of Alberta,ChIJ3y6Irk6RkFMRAldg4P8QhTs,,
Native Counselling Services Of Alberta,ChIJOUdkr7UIsFMRLSpiWDY28qk,,
Native Counselling Services Of Alberta,ChIJDVjgRJGyCVMRaReXOOtXTOs,,
Natural Balance Physiotherapy and Wellness,ChIJQV0oJp1AcVMRbc8oJFdMFLg,,
Nature's Clarity Skincare,ChIJva8Qbs6HblMReY07URtK0Gg,,
Nature's Retreat- Massage Therapy,ChIJ5ftAVoW7ClMRyTgSMnfUnZM,,
Nest Family Counselling,ChIJAaYl7Z8XoFMROUWrvYG1W80,,
NeverMind Counselling,ChIJr7chJgAtE1MRcWGY_9odc-o,,
New Beginnings Educational Consulting & Counselling,ChIJs8meb9AXoFMRxFRDDUpMvao,,
New Beginnings Sleep Consulting,ChIJkXsLSd89oFMRM0XB0RRKC8M,,
New Connections Therapy,ChIJn8B5hhdXdFMRrLlKkbg54Mg,,
New Heights Occupational Therapy and Wellness,ChIJZX-mFu-JblMRTALaMkm1ceI,,
New Heights Therapy,ChIJq6q6J25fcVMR75zgqd3F6nI,,
New Horizon Counselling Services,ChIJI0vOkSoJsFMRfsqgcW8ovEc,,
New Life Counselling,ChIJe5qEBSxpcVMRJFONOjvSQFo,,
New Light Wellness,ChIJ0Wc0NkOZcVMRHZgZOkEhoUY,,
New Purpose Counselling Sylvia Lerette,ChIJq6o64uQloFMRdIfMtb5289A,,
New Start Counselling Services Inc.,ChIJs9KP0Xw8oFMRAlhDG-B_gBk,,
Nexus Psychology,ChIJkSwTCdEXoFMRZO2jFHRCwVU,,
Nick Considine: Holistic Health Services,ChIJGc6lvPyOn1MRbA2a_aHVqkQ,,
Nola Marie Sharp Counselling Service,ChIJTxBCHMm7ClMRjtN9PPyDRQ4,,
Nordic Psychology Inc.,ChIJORz7EpCXcVMRYnCvkxgLXkU,,
North Land Family Counselling Group,ChIJz53PLMOiY0ERtGnjRS7EEq8,,
"Northern Purpose Psychology, Tanner Daniels R. Psych",ChIJ03i5-TdVdFMR6aT1g59Xpd8,,
Northside Psychology,ChIJ34mX8B09oFMRvRqcabhdeVA,,
Northwest Wellness Centre,ChIJox79TkmRkFMRUnbEWDudEaU,,
Nouveau Laser and Aesthetic Centre,ChIJEYC8GXetCVMRojVWXvuUBgw,,
Nova Psychology,ChIJgXgnGLX1n1MRqc3pWjjwPbs,,
NRG Healing Hypnotherapy and Wellness by Jodi Townsend,ChIJEXCEXFk_cVMREqv9Ey8cCtM,,
NuGrowth Counselling & Wellness Services,ChIJaWpaQvstm1MRLNJ2YPSuqi0,,
Nurture Psychology,ChIJT97DOpdvcVMRRKnypZxwwFw,,
Nurtured Minds Retreat- Wizard Lake,ChIJszsfcyrdn1MR7f9f5sjDdSk,,
Nurtured Minds Wellness - Leduc,ChIJAQDQGQv5n1MRrU_sAfP5Sw0,,
Nuway Consulting Services Inc,ChIJVdtu9SRUdFMRt9SwtfPXAGI,,
NWP Student Mental Health Services,ChIJNT1w22KRkFMRwtiOLzkciZc,,
O'Reilly Counselling and Psychotherapy,ChIJ38S-l4APsFMRsYE3WN0_w_g,,
Oak & Acorn Therapy,ChIJg-ybPskjoFMR4Mnt97Ng8nY,,
Oak and Stone Therapy,ChIJg417ZMdVdFMRUYHvz0s2r6I,,
Oasis Family Dental Centre,ChIJPbGYD6X5n1MR2r4pEBT2edA,,
Oasis Health Temp,ChIJM7o26b8_cVMRcf-_4A4e5ic,,
Odyssey Psychological Assessment and Counselling Services- Dr. Naheed Jawed,ChIJOW7VDWtfcVMRIk_ZETq9XEc,,
Off the Beaten Path Psychology and Wellness Airdrie,ChIJ7dWmEKpfcVMRnSfyqzExps4,,
Off the Beaten Path Psychology and Wellness Cochrane,ChIJDeSa19pVD0IRzp2AyEhGh14,,
Off The Couch Psychotherapy,ChIJ52g-F62WkFMRyy4VWVP23Y0,,
Office 231 (Psychology & Counselling Services),ChIJO-A9KBstE1MRnUy68E4cX4A,,
Oiffer Dawn C,ChIJ28kSGHYmoFMRIW_tJ2A2-G4,,
Ok2BU Counselling and Wellness,ChIJWRs98dIVGEIROGbS0zEffPA,,
"Okotoks Autism Services, Piekenbrock Psychology",ChIJV5YYI_GZcVMRfkRRDAE5neg,,
Okotoks Counselling and Psychology Services,ChIJq6oudnqXcVMRGsqwDKTJ8Xk,,
"Okotoks Counselling- Boundless Counseling- Ashley Dreger, MACP",ChIJ76p0TDOYcVMRRtIdb-xCcz4,,
Okotoks Family Resource Centre,ChIJhVLbU4aXcVMRv7QkDZHLiE8,,
Okotoks Health and Wellness Centre,ChIJS03bU4aXcVMRmu80Gevzwfs,,
Okotoks Psychology & Counseling,ChIJA-70QDOYcVMR37OaLNYDu-E,,
OMA Holistic Wellness by Sorina,ChIJlen_3nwJsFMRtLCUxSOjI1U,,
On The Move Mental Health,ChIJcdwTfOQloFMR003h2Bvfe8A,,
One Life Counselling & Coaching,ChIJlyfEv-pxcVMRysDRrJtMydg,,
One Tree Psychological Services,ChIJERkjRhgjoFMR_ESWOL3xoaI,,
Onward Wellness,ChIJ0QLpolFVdFMR3XTfiTs_IUc,,
Onyx Assessments,ChIJRZSiQKY9oFMR3nCfR9S2cy8,,
Onyx Counselling and Psychology,ChIJxWSOt3pEiEgRbwu7HtFl1NQ,,
Open Door Psychology,ChIJ51d1KzUhoFMRkePUSQcOYl4,,
Open Sky Mental Health,ChIJ50nT-lcYoFMRp0b7fZUp0Gw,,
OPENHEART INDIVIDUAL COUPLE & FAMILY THERAPY,ChIJJd5rTMyHblMRqEsrCfV5dVo,,
Opening Doors Counselling,ChIJCcgdt3cmoFMRsGFLY1X7ch8,,
Optimal Life,ChIJvRxqsTV_hlQRaIqduj1dDQc,,
Optimum Wellness Centres - Airdrie,ChIJj-NMTKFfcVMRL_9ADEa--do,,
Our Collective Journey (OCJ),ChIJ6_HqF3ItE1MR4nXc226fZuA,,
Overdose Awareness AB,ChIJgXuhWoYHsFMRRSt9xmp8tLo,,
"Own Your Life Counselling : Tracy Dean MSW, RSW",ChIJC9SpA7FAcVMReNgxRZ01h7M,,
Pamela Moskie Psychological Services,ChIJvctODS26ClMRsuTyN8gZQvA,,
Papillon Advanced Medical Aesthetics,ChIJ5wcncTSYcVMRRzQt8Ls2XFk,,
Paradigm Counselling,ChIJAQCQorEloFMRgUjvLnoQJJk,,
Paramount Psychology and Counselling,ChIJm_P71I6RkFMRzwhb15lZFgU,,
Park Family Counselling,ChIJ-dWYErsXoFMRXcFQWEkv5bM,,
Park Integrative Health,ChIJ64OGiIs9oFMRnH1n5evPNjI,,
Parkland Rehab Physiotherapy,ChIJafky61SOn1MRjL1Tx0Ops3g,,
Parkland Wellness Center,ChIJD6YoPpKPn1MRr9S2jI0UO6U,,
Pathway Psychology,ChIJi9Njjw0ioFMRw21KUOhjqnI,,
Pathways Consulting Inc.,ChIJk_uD3LQIsFMRqflhmOn5owQ,,
Patrick Schiller Psychological Services,ChIJte8Rj7UloFMRnD75bKKvmuU,,
Patterson Counselling Services,ChIJv6nkzSRUdFMREGhVJGjykkw,,
Patty Wagman Counselling & Consulting,ChIJW5n_Y_osE1MRTY0dzyLGavY,,
Pause & Pivot Counselling/Coaching Inc.,ChIJ5dGp85RfcVMRgRTV0sKkVDM,,
Peace Psychological Services,ChIJZRiUvkWRkFMRFpbU8zlGT_Y,,
Peaceful Escape & Rejuvenate Massage & Wellness,ChIJVUhDMVP5n1MRMisxn2O_zwA,,
Peaceful Tides Therapy,ChIJ1eoBzej5n1MRMNX0yxirfkg,,
Pearl Psychological,ChIJR2pyJkQhoFMRVqJxJWVT3Oo,,
Pearl Specialist Clinic,ChIJfyaTYI9fcVMRCUfvknjMsJE,,
Perception Psychotherapy,ChIJQZaY31A7oFMRCXP38_BFjnE,,
Perceptions Counselling Services,ChIJQ_yT0-nzn1MRyhOPZzmYZY8,,
Pfeifer Lucille Counselling & Consulting Services,ChIJQW9ebcO7ClMR9WziAS_KAss,,
Phoenix Rising Massage Therapy Ltd.,ChIJr9Rc8vuXkFMRho7H1CBr7vA,,
Phoenix Wellness,ChIJBYaJ8u2On1MRHAhzWsjfyec,,
PhysiGO Spruce Grove,ChIJVanh_v2Pn1MR4E80x5vXfXQ,,
PhysioWorks Physiotherapy COOPERS TOWN PROMENADE LOCATION,ChIJbx3jsJJfcVMRxkj9uKxcU-s,,
PhysioWorks Physiotherapy- KINGSVIEW MARKET LOCATION,ChIJT3QVeppfcVMRrOUFSFDJYK8,,
Piekenbrock Psychological Services,ChIJX_9tUlaXcVMRk2eVcbosQnM,,
Pillar of Support Psychology,ChIJNRn_Sk49oFMRUcnstfai93A,,
Pine Cone Health,ChIJI4323L4ZoFMR-IpOxW7OzN0,,
Pine Integrated Health Centre,ChIJnT1LanMZoFMRO5YGTxqfXwM,,
Pine Integrated Health Centre,ChIJfw7UUJAXoFMRaoCsuLoC6h4,,
Pinnacle Chiropractic & Massage,ChIJiZ5dwD4JsFMRUY_B6l-NdDQ,,
Playful Expressions Child Counselling,ChIJh-r3WzwloFMRsqgvHtZ0Njo,,
PMH Psychological Services,ChIJIzsY1UiRkFMRN61oOEOeHfY,,
Power Psychology,ChIJvbFucH89oFMRMUO_zgXEn9I,,
Power Psychology & Associates,ChIJG4Xj1RkloFMRqHxNoSQsYms,,
Power Psychology & Associates,ChIJXccT-NQXoFMRGBtDV_ANUCI,,
Prairie Counselling & Support Services,ChIJ5z42M9CRkFMRJ-rsWo0Wbbw,,
Prairie Owl Psychology & Counselling,ChIJfXvbNokioFMRuNKEi--4_SM,,
Prairie Sage Counselling & Consulting,ChIJiWGMb8uHblMRiXGkzbwOOuc,,
Prairie Sunrise Counselling - Leduc Office,ChIJcy5JjPHoKgARcis2_z9enSY,,
Present Mind Wellness,ChIJEZMW98ktoFMRGfiYLbrn1-Q,,
Prestige Physiotherapy Inc.,ChIJ9Xuee7S7ClMRW3PC1EC3V2c,,
Prince Albert Catholic Family Services,ChIJj-AAo4d6AVMR8d6BYWB4MZ0,,
Prism Cross Massage,ChIJ_9Wsl_e7ClMRitlkXomu7wU,,
ProActive Health,ChIJfWxXlnw_cVMRbWH4mLgeXV0,,
Progressive Canine Rehab (located inside Progressive Physiotherapy & Wellness),ChIJ1edTUQiRkFMRNQXT9PC58VE,,
Progressive Physiotherapy & Wellness,ChIJB8G4ouWVkFMRWOlYZ9jPQLI,,
Prusik Youth Counselling and Mentorship Services: Cochrane Location,ChIJBQMlYZ1AcVMRUPJmrgQ0R7M,,
PsychInsights Psychological Services Inc,ChIJH166fIRfcVMRABzkqD8_sM4,,
Psychological Patterns - Therapy with Jordan Bateman,ChIJHT3mL8GZcVMRIQVHx9QdCY8,,
Psychological Services At Consciousness Studio,ChIJ33atUBMjoFMRGPXH1PTDr7Q,,
Psychologist,ChIJ88jAQzoloFMRUvAcWlTbaPc,,
Psychology & DBT Centre Inc,ChIJbc8ClXRWdFMR5NnuSY1LH58,,
Psychology Center Inc. (The),ChIJYTai-rIXoFMRIwIIAP47vdo,,
Psychology In The Park,ChIJZ4poJfwXoFMRnQUyKpJxiC4,,
Psychsmith,ChIJddqU2mwJsFMRRd0FU7jLbcc,,
PsychSolutions Inc.,ChIJ_-CpkjAioFMRMt64yI5oMqE,,
Psynergy Centre Health & Wellness,ChIJ64BCPQ0tE1MRYj38RLUvHcI,,
Pure Spa,ChIJvbwl4bWHblMROzNmPDVssXc,,
PureREVIVAL,ChIJWUmBP2SyCVMRvUW5m7kKIsU,,
Pyramid Psychology,ChIJ04yY4Ll3cVMRXDqyPh8edI0,,
Quiet Healing Counselling And Yoga,ChIJv08Q2x6HblMRjvFLwQqamcI,,
Quiet Waters Psychology,ChIJ4cqsEH0noFMRrpoqcmLium0,,
Quietude Massage Therapy & Wellness,ChIJtZe1jZSzCVMRU2pY2Q2Coa4,,
Randi Gabruck Psychological Services,ChIJmVYJPipHoFMR2y0ej6CN5aU,,
RAVENCROPHT TRANCE-FORMATIONS,ChIJ_yFjXH2zCVMRDtmCBnI-CKg,,
Real Life Counselling Services,ChIJq6pqGisioFMRxbztgybyuvE,,
Reality Counselling & Support Services Inc.,ChIJwVAPF8S7ClMRGD8Ca0Oi3SE,,
REBECCA MARTIN PSYCHOTHERAPY,ChIJ_f8vmUuRkFMRryNdhukZJJ4,,
Rebecca Teebay-Webb & Associates,ChIJCzPBtr1vcVMRUOEOrO4Ia-4,,
Rebound Health Centre,ChIJORafIY-IblMR4IhErx-fmCY,,
Reconnect Counselling,ChIJc7Nzz76RkFMRBf2creeBLEw,,
Reconnect Mental Health,ChIJD5zgHut1j1QRUgq9grW_h_o,,
Recovery College - Grande Prairie,ChIJNVT3sduRkFMRpIPa8nkbmEc,,
"Recovery Lab - Mind, Body, Stretch, Massage",ChIJnTU3JcpXdFMRVJxDrw72xOo,,
Recovery Room GP,ChIJBUKwawCRkFMRMv5D5dBzviQ,,
Red Deer Healing and Wellness Center,ChIJE3yFa5dVdFMRbFLSyjBtCz8,,
Red Deer Outreach Centre (formerly Central Alberta Women's Outreach Society),ChIJ9a2ApOxIZUERzGY6A6jwIpw,,
Red Deer Psychiatry Clinic,ChIJgSYGICdUdFMR87smPNS8Iy8,,
Red Deer Therapy Inc.,ChIJN0zlih1VdFMRed21kon8g3Q,,
ReDiscover Psychological Services Inc,ChIJy5CTBtcjoFMRe9ZU0r3UDxc,,
redwillowcounselling.ca,ChIJ3RJ8s2GzCVMRKTfhWoWdB2Y,,
Refine Psychological,ChIJ_-CtHx9CH4wRl8eqrJmEZUE,,
Refined Health & Wellness,ChIJveQ5qNgloFMR1WoWwg_HoUk,,
Reflections Counselling and Coaching Centre,ChIJGxx0Nm9fcVMRmCD3uJmuku8,,
ReFocus You St. Albert,ChIJjS47hAUvoFMRpU5_uv4Xf60,,
Reframed Psychological North Edmonton,ChIJv61rieIloFMRg6fAmJulQd0,,
Reframed Psychological South,ChIJ3W3cEoj1n1MRExrayDJSNu4,,
Refresh Centre for Health and Wellness,ChIJwzcITbqHblMR8s04VEQ5mVM,,
Refresh Counselling,ChIJ3-ctmRNvcVMR-1ciYcVFNkA,,
Refresh Counselling (South),ChIJVXUkGCZ3cVMRCV9eSLteCto,,
Refresh Health & Wellness,ChIJ3cqjGtEXoFMRETfsr7bWhMM,,
Refresh Wellness Centre-Leduc,ChIJ0afWv_75n1MR80mspmwxZn8,,
Refreshing Times Counseling Center,ChIJhx8lUPyFToYRxAc-ahe_F8I,,
Registered Psychologist,ChIJHwRAGaT5n1MR-Kx0EXrGuHo,,
Rehabilitation Psychology Edmonton,ChIJDeX4LTshoFMROqKSPAhoqnE,,
Relate and Recover Counselling,ChIJieCkgxaHblMRz76zvsdY34U,,
Relate Counselling,ChIJd5zbwiRpcVMRISSHM7mG9QM,,
Relationship Counselling by Joyce Schafers,ChIJLSOD6HUmoFMRI9rhX6SvPic,,
Relief Psychological Services - Edmonton Therapists,ChIJ25vbe8AfoFMR2hJMRvC4u10,,
Relieflex Urban Wellness Inc.,ChIJsyqvZRP5n1MRNcb7GW-XaGQ,,
ReNew & Flourish Mental Wellness,ChIJCRPofnhVdFMRHy28b3AVWpw,,
Renew Wellness Collective,ChIJbaBTQW4noFMRI_aojISLV64,,
Renewed Wellness Massage,ChIJH5dGThy7ClMROtcDf43SPe8,,
Renyou Psychology,ChIJuydZGq9VdFMRstkd83Mz3AM,,
Reset & Balance Massage,ChIJbfzG8V-XkFMRg1v7jh_PQJw,,
Residents in Recovery Society,ChIJY2qWn3uzCVMR4jsxOU0FkFs,,
Resilience Counselling and Consulting,ChIJo9f-R_VvcVMRuYrwM7eJ-Z4,,
Resilience Psychology,ChIJPz_mnP5fcVMR4Y_XnaMrdI8,,
Resonance Psychology,ChIJK0_aQQAloFMRy5vxtHpEkE8,,
Respiratory Dynamics Group - Leduc,ChIJiV5RzM75n1MRF9kJ_EjC4-o,,
Restless Minds Counselling,ChIJVVUFDraHblMR79Q_hGHgmjo,,
Restorative Whole Health,ChIJpzDV5QmZcVMRPwwSy_JyI9c,,
Restore Psychology,ChIJV6Qh2olxcVMRKL38RKQlBSY,,
Restored Balance Massage & Wellness,ChIJL5hrfFhBcVMRuKT6H-u_7fo,,
Restored Wellness,ChIJyU4Oyl5fcVMRcks9YoLVYk8,,
Restoring Peace Counselling,ChIJNxioWmOTkFMRQkNZp5dZ_vw,,
Revelation Counselling & Psychological Services,ChIJ0RXidPMjoFMRFpELPj5cdGU,,
Revelation Counselling & Psychological Services Inc.,ChIJTeqB5tGPn1MRlsHoOxl1Jl0,,
Revital Health Physio & Massage - Airdrie,ChIJW5X-t6dfcVMRC1zBfnbMTF4,,
Revitalize Psychology,ChIJ15WN3m1WdFMRZJeovk0yT2M,,
Revival Therapeutics & Performance,ChIJm3x7GftfcVMR7znHyes1vUI,,
Revive Counselling,ChIJkWXPJn8loFMRlRANhQSvFws,,
Revive Wellness & Massage,ChIJsXDL3XUtE1MROYfWg5XxBlo,,
Revive Wholebody Health,ChIJQYKo-OUloFMR94WIJFllSxU,,
Revolution Physiotherapy & Massage,ChIJu4X9NMqPn1MRg6Vv9KOazSo,,
Rich and Grounded,ChIJGSEkExBVdFMR2L4plU7Abpc,,
Richard Luykenaar,ChIJ0YbCK7iHblMRuOCw-ki2Wvw,,
Richardson Carmen,ChIJxYfL4dtvcVMRLWIY-Of42Gs,,
Ridgeline Therapy,ChIJDQIISysloFMR6jxgbosd6m0,,
Ripple Effect Wellness Centre,ChIJa90TlSokoFMRKS1x5Ru1M2Y,,
Rise and Shine Psychology and Counseling,ChIJj2xNXOMvK20RHRF0urzMzHw,,
RISE Anxiety and Depression Clinic Edmonton,ChIJbQkWfckjoFMRUkhByrQYEU0,,
Rise Wellness Collective,ChIJ6TPeV9RvcVMRDPM2FXXp8rQ,,
RiseUp Massage & Wellness,ChIJtxGUzvGPn1MRBe2sNzjksvs,,
Riseup Society Alberta,ChIJ3bKpwg35n1MRISHOMljKbok,,
Rising Sun Psychological Services Inc.,ChIJE9baS4dlcVMRpORQvTYrojg,,
Rising within counselling,ChIJm6HCi5r3IogRMS6eLcbrFDw,,
Rivers Edge Counselling Centre,ChIJWbKGRN8loFMR45BrHIRJ9mc,,
Riverside Sports Therapy,ChIJX4C02A9BcVMRDtMTC-OXWdc,,
Riversong Counselling and Craniosacral,ChIJl6ceu6Q_cVMRXwmLkmzJuT4,,
Riverstone Counselling Centre,ChIJa1JwNn0fhYcRZnxK1qLRXlM,,
Riverwest Therapy Collective,ChIJrcRDuoJvcVMR7gafw86J1J4,,
Rivia Therapeutics - Injury • Sport • Chronic Pain,ChIJYw-PXBizCVMRJQv_zmiiZig,,
RK Counselling Ltd.,ChIJTWTpzNBQdFMRO2DwVcVODIY,,
RLT Marriage Counselling,ChIJvwLKXNcs5iARnhOIHArKhbo,,
Roar Physio Wellness,ChIJ3TiO-skXoFMRS57FRXEZXxo,,
Rob Smith Counselling,ChIJUZ7DLq-RkFMRgirnnmfEByA,,
"Robert Hammel, Psychologist - Airdrie",ChIJNyUmvWtfcVMReFEwLl-HhFY,,
Rock Garden Counselling,ChIJ6d-IszVfcVMRO0J5YjF-gTA,,
Rockey Consulting,ChIJF0yQJbNVdFMRQvd9dZGh5vY,,
Rocky Mountain Harmonic Egg,ChIJx6abAZNBcVMRMNzPVkU_ghw,,
Rocky Relationship Counselling,ChIJMxrrdR5pcVMR6Kl_5arWW2A,,
Root & Bloom Psychology,ChIJW4w3DwAXoFMRTp95y9bPQQU,,
Rooted in Growth Counselling Services | Cora-Lee McKean,ChIJeW92IxSzCVMRGKzPUOQ-eJc,,
Rooted Willow Relationship Centre,ChIJqeraGqpxcVMRuysNqFT4Qg4,,
Rosalind Wells Psychology,ChIJpea7_CpVdFMRN5BJw2Y3u3w,,
Ruby Therapy Services,ChIJ4fNoXbkloFMRA7y5Kqg43Nw,,
Run Free Counselling Centre,ChIJGfZzUhmHblMRYGtekFCb5fs,,
Ruth Pullam Counselling,ChIJrU0u5RsnoFMRzo55UB3-NFA,,
RWC Counselling & Psychology,ChIJsShjZUNxcVMRUXN3GSSB2Ao,,
RX Physiotherapy,ChIJg-E7QAr5n1MR6c-slLFLI84,,
S. Bain Counselling Services,ChIJU1F2KvWRkFMRBOGTBZo7EX0,,
Sabe Wellness,ChIJaxBiedWtCVMRnrWkMgs-5X4,,
Sacred Hearts Wellness,ChIJG-PmDPa7ClMRJ09D10-W5QE,,
Sacred Pangea,ChIJPSjWw9Y_cVMRbVhLgV4cUv0,,
Safe Haven Counselling,ChIJT97DOpdvcVMRHcGnqeL-4z0,,
Safe Psychology Inc.,ChIJ3xqDCc-RkFMRzBmVo287daQ,,
Safe Roots Psychology,ChIJzQzfy6EXoFMRfLSD60D57mI,,
Safe Solace Inspired Healing Ltd,ChIJTfI69l1UdFMRr3uurp8Pr0Q,,
Saffron Centre Ltd,ChIJh6ypmK0XoFMRecQgX3a6myQ,,
Sagacious Counselling,ChIJSZDgDx0foFMRlRy57KXmUPM,,
Sage & Co. Pscyhology,ChIJg4LEjIOZcVMRQoabkZnG3Vs,,
Sage & Stone Counselling & Assessment Services,ChIJA8wUTEYXoFMR41IUmF2BTno,,
Sage and Soul Salon Spa Wellness,ChIJD30EavGtCVMRujpGdcUfSdo,,
Sage Counselling and Wellness,ChIJ5Td9pkBC_6ER8lQMGGaLCxA,,
Sage Counselling Services,ChIJEwa2ln4joFMR9No55LQOzSY,,
Sahaara Therapy Services,ChIJSycQTaY_cVMROIRHaTGj5hw,,
Salt Water Wellness Centre,ChIJDV5tXYNAcVMRgFQpMkGRKBI,,
Sana Psychological,ChIJV3uvQjRxcVMRHBi-DMajNt8,,
Sanare Centre,ChIJMaoablosE1MRbgXNAO_jFCc,,
Sanative Therapy,ChIJgWsH3NLIyCgRR6aqBOFnexI,,
Sandra Annis Counselling Psychologist,ChIJB-WgsLWHblMRGNWX_oKNoXo,,
Sandy Stevens Consulting Counselling Services,ChIJRaTHa24tE1MRO4Qsn_rsaOY,,
Sankalpa Psychology,ChIJa62PQwBBcVMRwhv3Eox3Nac,,
Sankofa Counselling Service,ChIJQae8aDGjY0ERMIP7kszFb-k,,
Sano State Health Clinic,ChIJGcum4eQloFMRcIvcvOAMIC4,,
Sano State Psychology,ChIJe3Rl-VxfcVMRBENJ0oYgBtA,,
Sarah Olson Counselling,ChIJVVWJ5c2HblMRA003O0lO8Mw,,
Sather Reid Sport Medicine North,ChIJQzOMcKEloFMRHFYOiZI-QVY,,
Savanna Psychology,ChIJOUgY1SpjcVMR4hf_86FCyKQ,,
Saynas Collective healing,ChIJlUU3skQtE1MRS6rEbnWhzh4,,
Scarlett Psychological Services Ltd.,ChIJA_KCBZIjoFMRLC8qYAPDZGQ,,
Schaefer Counselling Services,ChIJCTowKLUnoFMRo4A53sFZ27g,,
Schaffer Psychology - Stony Plain,ChIJHXXEPAaPn1MRLeIbeQzpdNg,,
Schaffer Psychology - West Edmonton,ChIJpZ962NghoFMRzrzjuHhgjPA,,
Schizophrenia Society Of Alberta,ChIJMbGfPC9UdFMRufbdJgTtgQ8,,
Schritt Linda Counselling Services,ChIJ08T4Q8S7ClMRU7MT1gUcrTs,,
SD Wellness,ChIJD8TUsL9VdFMR2OZSXgRIp50,,
Seeds of Hope Psychological Services Inc.,ChIJUSOHDbiPn1MRyGHk20L1IRo,,
Selah Family Counselling,ChIJVVWVYmc_cVMRqyUB_X2a1Pc,,
Self Compassion Co,ChIJD0WH5koXoFMRAWX8GdbODEg,,
Self Love Counselling,ChIJ-ynYiHqWiSYRc6T9pvXvhHE,,
Self Obsession Massage Therapy,ChIJJRGEApSW82URAecaHHooeZg,,
Sendero Centre - Central Alberta Sexual Assault Support Centre,ChIJ_eto9SRUdFMRVL4x4xolems,,
Sentry Counselling Psychology,ChIJeV74cPVBcVMR59aMlRLbPAs,,
Serenity Counselling and Wellness,ChIJL-X5CImXkFMREjn9TSbKYsY,,
Serenity Now Wellness,ChIJM1yPt3tlcVMRBX-SOhFxDyg,,
Serenity Reiki by Mel & Psychic Medium,ChIJv3LpzG5VdFMR5iVTM9J1keM,,
Serenity Wellness Ctr,ChIJ-2RyGXEtE1MRlz0-VuRG0DM,,
Servus Sports Centre,ChIJ5wucvxStCVMR9Qyj5YohhMw,,
Sexual Assault & Abuse Programs and Services,ChIJe0FcOrUIsFMRCpTQtLgZtCU,,
Shabani Psychology Inc,ChIJl98m1TAjoFMRF7FYxr9QBzs,,
Shalom Counselling Centre,ChIJkSZD5eBVdFMR-9Bc-OgKWuc,,
Shane Andrus & Associates Counselling Services,ChIJgwcDSPgsE1MRryBpla05X_U,,
Shannon Martin Counselling Services,ChIJ25uKddctE1MRIgTGPU7Ga1E,,
Sharie Hohn: Illuminate Your Potentials,ChIJL5UNaYgsE1MRDhW5GeVIF1E,,
she achieve studio,ChIJkUfFJK0JsFMRW3109DNjDHg,,
Sheena Reichert Counselling Services,ChIJ2bElSfqZcVMRnzEeo3KhUtQ,,
Shelley Hanna Psychology,ChIJofhuVjxxcVMRx70mQCBf5IM,,
Shelley Klammer Counselling,ChIJtevkDDyHblMRvI7LP9FIM0w,,
Shelly Qualtieri & Associates Calgary Counselling & Coaching,ChIJaVBsLdhpcVMRNBAefheE7uU,,
Sherri Wright,ChIJAQAQ2yNUdFMRV-6v2Bb4nAA,,
Sherwood Park Counselling Centre,ChIJjyH8sowXoFMRapyuT8uEtiw,,
Shifra Centre for Wellness,ChIJCyWvsZ1AcVMRHNRv5UmXWrs,,
Shifted Mindset-Coaching by Prista,ChIJD2NEMw6Pn1MR9qeHCvyPB7I,,
ShiftGrit Psychology & Counselling,ChIJVbclJSBwcVMRcSJPaEzXlbA,,
ShiftGrit Psychology & Counselling,ChIJM6ZKYNMjoFMRHod2ZH7wTRs,,
Shifting Gears Psychology Inc.,ChIJX2Ve4-UjoFMRjlcXVMKHzg0,,
Shifting Mocean,ChIJW5RsfWdBcVMRVRjhCA0Lf5k,,
Shilton Therapy,ChIJzXcX8JxAcVMR5c4do7D5JIA,,
Shine Counselling,ChIJ21oTKJ9BcVMRxyWW-v6BIRc,,
Shore Psychological Services,ChIJofe0L8mHblMRFDs24hZ5WWY,,
Siam Healing Thai Massage,ChIJ6S_--EqRkFMRpVlRPjIwN3w,,
Silverlining Psychology and Wellness Inc.,ChIJ6-COTQsmoFMRbEMOhQ2J9gs,,
Simply Beeing Counselling,ChIJ68VcUnSXcVMR9yWNGL8aPBU,,
